track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart,bpm,key,mode,danceability%,positiveness%,energy%,acousticness%,instrumentalness%,liveness%,speechness%,clean_track_name,clean_artist_name,youtube_title,youtube_artist,publish_date,views,likes,video_url,youtube_source,clean_title_YT
ความรักทำให้คนตาบอด (ซนซน 40 ปี GMM GRAMMY),713581,Three Man Down,spotify:track:7A5BmNylYVApHmE17oI0uY,GMM Music Public Company Limited,108,108,-1,4,90.0,D,Major,41,33,84,0,0,9,4,ความรักทำให้คนตาบอดซนซน40ปีgmmgrammy,threemandown,คาราโอเกะ ความรักทำให้คนตาบอด (ซนซน 40 ปี GMM GRAMMY) - Three Man Down,GMM Karaoke,2024-03-01T04:00:12Z,16280,147,https://www.youtube.com/watch?v=HEltaNYUEms,GMM Karaoke,คาราโอเกะความรักทำให้คนตาบอดซนซน40ปีgmmgrammythreemandown
ความรู้สึกของตัวฉัน,23289721,มนัสวีร์,spotify:track:13fTUwOsAtNtZtxAcBOtWy,9 Arkkhan - Music,23,23,-1,55,136.0,A,Major,39,9,66,45,3,11,3,ความรู้สึกของตัวฉัน,มนัสวีร์,ความรู้สึกของตัวฉัน - มนัสวีร์ |Official MV|,9 Arkkhan,2023-08-17T07:00:30Z,132372536,442942,https://www.youtube.com/watch?v=hSh7ajGw5yo,9 Arkkhan,ความรู้สึกของตัวฉันมนัสวีร์officialmv
ความรู้สึกที่ไม่เคยรู้สึก,283619,Getsunova,spotify:track:26iDTOpInkOzTRzIR9ui5j,GMM Music Public Company Limited,23,29,23,7,100.0,G,Major,59,32,68,27,0,11,3,ความรู้สึกที่ไม่เคยรู้สึก,getsunova,ความรู้สึกที่ไม่เคยรู้สึก - Getsunova [Official MV],OfficialWhiteMusic,2018-12-06T12:58:35Z,6116629,73704,https://www.youtube.com/watch?v=6IDeC7g1PyE,OfficialWhiteMusic,ความรู้สึกที่ไม่เคยรู้สึกgetsunovaofficialmv
ความลับ,843070,Pause,spotify:track:5gkngjGaovseAkdi4qhcVp,Bakery Music,170,170,-1,16,90.0,C,Major,68,36,43,71,0,12,2,ความลับ,pause,ความลับมีในโลก [ SECRET ] - INK WARUNTORN [ Official MV ],BOXX MUSIC,2018-11-08T04:58:12Z,6574395,31320,https://www.youtube.com/watch?v=tfs8AoE_XXc,BOXX MUSIC,ความลับมีในโลกsecretinkwaruntornofficialmv
ความลับมีในโลก (Secret),1761801,Ink Waruntorn,spotify:track:6oTyQdGm1gjyDbd1N1Vhq4,Boxx Music,31,42,-1,45,110.0,F#,Minor,67,47,60,57,0,9,6,ความลับมีในโลกsecret,inkwaruntorn,ความลับมีในโลก [ SECRET ] - INK WARUNTORN [ Official MV ],BOXX MUSIC,2018-11-08T04:58:12Z,6574395,31320,https://www.youtube.com/watch?v=tfs8AoE_XXc,BOXX MUSIC,ความลับมีในโลกsecretinkwaruntornofficialmv
ความสุข,1457278,"BEARHOUSE, Whatcharawalee",spotify:track:6eNis1lYnjtMVoSG7h1dIm,Beminor,155,155,-1,24,86.0,G,Major,64,72,78,36,0,12,4,ความสุข,bearhousewhatcharawalee,ความสุข feat.วัชราวลี - Bearhouse (Prod. by BEMINOR) [Official MV],Beminor Official,2020-09-17T10:00:07Z,3955887,116538,https://www.youtube.com/watch?v=kcSVsA2xv_8,Beminor Official,ความสุขfeatวัชราวลีbearhouseprodbybeminorofficialmv
ความสุขของเธอ,6551929,MEAN Band,spotify:track:2cqjhnMI6m22cqcD1GUSTZ,LOVEiS Entertainment,19,19,-1,61,138.0,B,Major,60,26,56,58,0,15,11,ความสุขของเธอ,meanband,MEAN Band - ความสุขของเธอ | NOT ME [Official MV],LOVEiS+,2019-07-27T02:00:00Z,15878023,104285,https://www.youtube.com/watch?v=5BnjY9nF1Uk,LOVEiS+,meanbandความสุขของเธอnotmeofficialmv
ความหมาย,35326,Bodyslam,spotify:track:688G24t6YYgCkHHItWDnsf,GMM Music Public Company Limited,95,95,-1,1,81.0,D,Major,56,27,34,89,0,13,3,ความหมาย,bodyslam,ความหมาย (เพลงประกอบละคร พรหมไม่ได้ลิขิต) - อะตอม ชนกันต์【OFFICIAL MV】,GMM GRAMMY OFFICIAL,2018-10-30T12:00:03Z,2534534,14064,https://www.youtube.com/watch?v=ORUVOUYQBi4,GMM GRAMMY OFFICIAL,ความหมายเพลงประกอบละครพรหมไม่ได้ลิขิตอะตอมชนกันต์officialmv
ความหมาย (เพลงประกอบละคร พรหมไม่ได้ลิขิต),733205,atom chanakan,spotify:track:2K6iFUok3ie5reehHJTTMy,GMM Music Public Company Limited,12,37,36,22,180.0,C,Major,37,50,63,68,0,10,5,ความหมายเพลงประกอบละครพรหมไม่ได้ลิขิต,atomchanakan,ความหมาย (เพลงประกอบละคร พรหมไม่ได้ลิขิต) - อะตอม ชนกันต์【OFFICIAL MV】,GMM GRAMMY OFFICIAL,2018-10-30T12:00:03Z,2534534,14064,https://www.youtube.com/watch?v=ORUVOUYQBi4,GMM GRAMMY OFFICIAL,ความหมายเพลงประกอบละครพรหมไม่ได้ลิขิตอะตอมชนกันต์officialmv
ความเข้าใจ,1932774,Cocktail,spotify:track:6SlbEb9Zvc8rUAHUhreScK,GMM Music Public Company Limited,147,147,-1,18,116.0,G,Minor,48,18,92,0,0,18,5,ความเข้าใจ,cocktail,ความเข้าใจ,COCKTAIL - Topic,2019-09-06T08:50:47Z,41443,288,https://www.youtube.com/watch?v=UYTjFLgZNag,COCKTAIL - Topic,ความเข้าใจ
ความเงียบดังที่สุด,2293612,Getsunova,spotify:track:49o9ToewyZywgB5KlaB3WN,GMM Music Public Company Limited,6,20,20,67,136.0,G,Major,50,17,53,28,0,10,3,ความเงียบดังที่สุด,getsunova,ความเงียบดังที่สุด - Getsunova [Official MV],OfficialWhiteMusic,2018-07-31T13:00:06Z,190020872,710669,https://www.youtube.com/watch?v=TMr6subvuQI,OfficialWhiteMusic,ความเงียบดังที่สุดgetsunovaofficialmv
คอนเสิร์ต,56215,Polycat,spotify:track:0QIW1ZBoMFke8ZVBBQyefI,Smallroom,162,162,-1,1,92.0,B,Minor,68,38,74,53,0,12,3,คอนเสิร์ต,polycat,POLYCAT - คอนเสิร์ต | Concert [Official MV],SMALLROOM,2021-11-16T12:00:10Z,2064219,35096,https://www.youtube.com/watch?v=L0VUddHM8WM,SMALLROOM,polycatคอนเสิร์ตconcertofficialmv
คอย เซ็นเตอร์,176302,Wan Thanakrit,spotify:track:4FU0gTjJvdndsGmZlDc7Oz,Spicy Disc,130,130,-1,3,172.0,A,Minor,60,58,69,28,0,24,6,คอยเซ็นเตอร์,wanthanakrit,ว่าน ธนกฤต -  คอย เซ็นเตอร์ | (OFFICIAL MV),Spicydisc,2020-11-19T11:00:11Z,4350172,23505,https://www.youtube.com/watch?v=eQdJsY1HeoY,Spicydisc,ว่านธนกฤตคอยเซ็นเตอร์officialmv
คำตอบ,3164703,Safeplanet,spotify:track:0zEb36zrMAhdM851DxG1Oy,Safeplanet,25,25,25,48,176.0,D,Major,37,56,82,31,33,12,3,คำตอบ,safeplanet,Safeplanet - คำตอบ (Answer),safeplanet,2018-09-29T14:01:54Z,136511411,360075,https://www.youtube.com/watch?v=P2y-C4sQfCc,safeplanet,safeplanetคำตอบanswer
คำตอบ ( Answer ),29012340,Safeplanet,spotify:track:1lD1Pjy7rNDOny7nFqmUHJ,Safeplanet,16,16,-1,263,176.0,D,Major,37,53,83,30,38,12,3,คำตอบanswer,safeplanet,Safeplanet - คำตอบ (Answer),safeplanet,2018-09-29T14:01:54Z,136511411,360075,https://www.youtube.com/watch?v=P2y-C4sQfCc,safeplanet,safeplanetคำตอบanswer
คำถาม,20470310,PUNYARB,spotify:track:15Xn4r9FY3725iHIfyq5hE,YARBCREW,5,5,-1,105,107.0,A#,Major,80,49,52,63,0,8,5,คำถาม,punyarb,คำถาม,PUN - Topic,2021-07-10T10:07:28Z,86353087,251766,https://www.youtube.com/watch?v=0lcqNa93TFU,PUN - Topic,คำถาม
คำว่ารัก,347722,"WANYAi, Mon Monik",spotify:track:0XvtyZJQmQ9HRJZoLVbioO,LOVEiS Entertainment,44,44,-1,4,101.0,D,Major,73,53,76,5,0,13,3,คำว่ารัก,wanyaimonmonik,Wanyai feat. Mon Monik - คำว่ารัก | Saying Love [Official MV],LOVEiS+,2019-08-16T11:00:02Z,7626272,66282,https://www.youtube.com/watch?v=ClsKnq7jwxs,LOVEiS+,wanyaifeatmonmonikคำว่ารักsayingloveofficialmv
คำอำลา (HAVE TO SAY GOODBYE),27272,Da Endorphine,spotify:track:0Yg6svnMHOfDKatTiypWan,GMM Music Public Company Limited,188,188,-1,1,150.0,A,Minor,38,24,54,37,0,12,7,คำอำลาhavetosaygoodbye,daendorphine,[Damatic] คำอำลา  HAVE TO SAY GOODBYE - ดา เอ็นโดรฟิน [Official MV],GMM GRAMMY OFFICIAL,2019-03-29T13:01:33Z,4754170,37309,https://www.youtube.com/watch?v=9CRZSeWiziE,GMM GRAMMY OFFICIAL,damaticคำอำลาhavetosaygoodbyeดาเอ็นโดรฟินofficialmv
คิด(แต่ไม่)ถึง (Same Page?),46127612,Tilly Birds,spotify:track:0JStm1Ns9Ya2zQhbqMDYEU,GMM Music Public Company Limited,1,1,-1,209,95.0,A#,Major,62,82,77,19,0,15,3,คิดแต่ไม่ถึงsamepage,tillybirds,คิด(แต่ไม่)ถึง [Same Page?] - Tilly Birds |Official MV|,GeneLab,2020-03-20T11:00:29Z,213892009,692502,https://www.youtube.com/watch?v=dJ9uVVNWClk,GeneLab,คิดแต่ไม่ถึงsamepagetillybirdsofficialmv
คิดคิด (Let me know),2329891,4EVE,spotify:track:6C66xbNCg6Zv19tisXJnUC,"TPOP INCORPORATION Co.,Ltd.",104,104,-1,10,136.0,D,Major,65,30,56,74,0,11,4,คิดคิดletmeknow,4eve,4EVE - คิดคิด ( Let me know ) | Official M/V,4EVE,2024-08-08T11:59:08Z,7952179,84418,https://www.youtube.com/watch?v=17hA48rfoG8,4EVE,4eveคิดคิดletmeknowofficialmv
คิดถึง,2500761,Palmy,spotify:track:39TrXFs2mDHCPlGpfTrOX3,GMM Music Public Company Limited,16,16,-1,45,124.0,A#,Major,47,26,64,68,0,11,4,คิดถึง,palmy,กลัวว่าความคิดถึงของฉันจะทำร้ายเธอ (AFRAID) l LOMOSONIC 【Official MV】,Sanamluang Music,2019-04-26T12:56:15Z,12438976,71206,https://www.youtube.com/watch?v=zQhT8_RgZRg,Sanamluang Music,กลัวว่าความคิดถึงของฉันจะทำร้ายเธอafraidllomosonicofficialmv
คิดถึงแต่,9986209,BOWKYLION,spotify:track:0isUMGq0NrzYHulY0lThxy,What The Duck,6,6,-1,55,92.0,G#,Major,79,59,38,55,0,9,3,คิดถึงแต่,bowkylion,BOWKYLION - คิดถึงแต่ (Untold) [Official MV],Whattheduck,2020-03-12T10:00:11Z,21465539,197210,https://www.youtube.com/watch?v=q21KlRFYzSE,Whattheduck,bowkylionคิดถึงแต่untoldofficialmv
คิดอยู่ (KISS YOU),337153,p n v .,spotify:track:5rp2En3jKJhJjZoedyh4Zp,p n v .,136,136,-1,8,127.0,A,Major,74,26,26,92,0,35,5,คิดอยู่kissyou,pnv,p n v . - คิดอยู่ (KISS YOU)【Official Audio】,p n v .,2019-07-12T12:58:45Z,3550950,70324,https://www.youtube.com/watch?v=ngJ0v3ZYoS8,p n v .,pnvคิดอยู่kissyouofficialaudio
คิดไม่คิด,277230,Earth Patravee,spotify:track:2K7gwruclvSWntbV21vP6a,Viu Thailand x Boxx Music,99,99,-1,5,105.0,E,Major,78,56,50,81,0,11,3,คิดไม่คิด,earthpatravee,คิดไม่คิด - Earth Patravee [ Official Audio ],BOXX MUSIC,2021-05-03T04:59:03Z,1499762,13226,https://www.youtube.com/watch?v=ixwMQIkyMCo,BOXX MUSIC,คิดไม่คิดearthpatraveeofficialaudio
คิดไม่ออก,3744785,"TangBadVoice, Billkin",spotify:track:1I9oRSMpN2K0xYivVr0AhF,TangBadVoice,7,7,-1,19,92.0,F,Minor,79,88,82,49,0,9,25,คิดไม่ออก,tangbadvoicebillkin,TangBadVoice X Billkin - คิดไม่ออก🐶 ❤️ [Official Music Video],TangBadVoice,2021-03-28T12:00:14Z,14207715,169186,https://www.youtube.com/watch?v=0iww5vMh4J8,TangBadVoice,tangbadvoicexbillkinคิดไม่ออกofficialmusicvideo
คืนข้างแรม,106892,Bedroom Audio,spotify:track:5TiVdDU4FD9ZwGJ0iu3tYI,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,77,77,-1,3,145.0,E,Minor,50,14,54,8,0,32,3,คืนข้างแรม,bedroomaudio,Bedroom Audio - คืนข้างแรม [Official Music Video],TERO MUSIC,2019-02-25T11:00:17Z,8689779,56960,https://www.youtube.com/watch?v=xW4u7DG3KKc,TERO MUSIC,bedroomaudioคืนข้างแรมofficialmusicvideo
คืนที่ดาวเต็มฟ้า,760569,Pramote Vilepana,spotify:track:5JoSLllHkOdE56kpHU4fi6,Sony Music Entertainment,158,158,-1,17,146.0,D,Major,63,28,50,56,0,13,3,คืนที่ดาวเต็มฟ้า,pramotevilepana,คืนที่ดาวเต็มฟ้า - ปราโมทย์ วิเลปะนะ,ปราโมทย์ วิเลปะนะ,2020-05-10T16:53:21Z,18096805,54154,https://www.youtube.com/watch?v=Uxs6P7obg3I,ปราโมทย์ วิเลปะนะ,คืนที่ดาวเต็มฟ้าปราโมทย์วิเลปะนะ
คืนที่ดาวเต็มฟ้า {reproduced},274891,Jaonaay,spotify:track:7qbcUTuX5oeMdjS4LRkNdw,Jaymidi,36,36,-1,5,152.0,C,Major,61,84,85,4,0,35,3,คืนที่ดาวเต็มฟ้าreproduced,jaonaay,JAONAAY - คืนที่ดาวเต็มฟ้า reproduced [Official MV],Jaymidichannel,2019-01-11T02:00:03Z,7223070,114500,https://www.youtube.com/watch?v=wSubbwAggJA,Jaymidichannel,jaonaayคืนที่ดาวเต็มฟ้าreproducedofficialmv
คืนนี้,102175,"DABOYWAY, Wonderframe",spotify:track:345PmP4x3YDO8QHooxg1ze,Universal Music (Thailand) Ltd.,125,125,-1,2,101.0,B,Minor,57,89,69,12,0,8,32,คืนนี้,daboywaywonderframe,YOUNGOHM - ก่อนนอนคืนนี้ (Official Video),YOUNGOHM,2020-08-30T11:00:13Z,141501007,646910,https://www.youtube.com/watch?v=Jaui34_KH5Y,YOUNGOHM,youngohmก่อนนอนคืนนี้officialvideo
คืนนี้มีสักคนไหมที่ไม่เมา,31656,"เด็กเลี้ยงควาย, Lil Pipe",spotify:track:35JntyUc4RbThIMMXlEQJ5,เด็กเลี้ยงควาย,165,165,-1,1,146.0,E,Minor,68,54,49,68,0,17,8,คืนนี้มีสักคนไหมที่ไม่เมา,เด็กเลี้ยงควายlilpipe,เด็กเลี้ยงควาย (DLK) - คืนนี้มีสักคนไหมที่ไม่เมา ft. Lil Pipe prod. by Modevan,เด็กเลี้ยงควาย,2019-05-31T08:29:09Z,3358949,61066,https://www.youtube.com/watch?v=7DmDAX143K0,เด็กเลี้ยงควาย,เด็กเลี้ยงควายdlkคืนนี้มีสักคนไหมที่ไม่เมาftlilpipeprodbymodevan
คือราย,221164,BOWKYLION,spotify:track:6Epjie3jjLyLTD2I9e6qdT,What The Duck,55,55,-1,3,162.0,C,Minor,66,45,60,6,0,10,26,คือราย,bowkylion,BOWKYLION - คือราย (So What) [Official MV],Whattheduck,2019-10-30T12:00:06Z,1600260,15049,https://www.youtube.com/watch?v=zxt15sWBHD8,Whattheduck,bowkylionคือรายsowhatofficialmv
คุณได้ไปต่อ,1288825,atom chanakan,spotify:track:6ArypJhDZYRRVziSnQGMR6,GMM Music Public Company Limited,19,19,-1,29,96.0,A#,Major,66,52,55,40,0,9,3,คุณได้ไปต่อ,atomchanakan,คุณได้ไปต่อ - แต่งและร้องโดย อะตอม ชนกันต์,Senka Thailand,2018-12-13T17:00:03Z,9363916,11064,https://www.youtube.com/watch?v=RX83YPzEOaI,Senka Thailand,คุณได้ไปต่อแต่งและร้องโดยอะตอมชนกันต์
คุมเกม,829734,"marr team, Soundtiss",spotify:track:6JNTncBRMc3ISfZ7a6TLa6,Marr,177,177,-1,4,184.0,D#,Minor,69,78,73,51,0,12,18,คุมเกม,marrteamsoundtiss,คุมเกม - Soundtiss  x marr team  | “เพลง marr” EP7,marr music content,2024-09-23T05:00:01Z,4461860,41119,https://www.youtube.com/watch?v=ahGRA2ajlHA,marr music content,คุมเกมsoundtissxmarrteamเพลงmarrep7
คุยคนเดียวเก่ง,5702890,Three Man Down,spotify:track:4DqaFHKqAsnBn9DfLWhRpW,GMM Music Public Company Limited,50,50,-1,76,96.0,B,Major,60,74,67,5,0,9,3,คุยคนเดียวเก่ง,threemandown,คุยคนเดียวเก่ง - Three Man Down |Official MV|,GeneLab,2021-07-20T11:00:32Z,18627907,170621,https://www.youtube.com/watch?v=mfsncuaQNtQ,GeneLab,คุยคนเดียวเก่งthreemandownofficialmv
คุยแก้เหงา (MR. LONELY),2469222,ATLAS,spotify:track:2vQjt6vAghkAHa5WObuF2W,"TPOP INCORPORATION Co.,Ltd.",23,23,-1,17,176.0,G,Major,72,77,53,47,0,7,9,คุยแก้เหงาmrlonely,atlas,ATLAS - คุยแก้เหงา (Mr.Lonely) Prod. by URBOYTJ | Official MV,ATLAS,2022-05-12T11:00:12Z,9408873,158214,https://www.youtube.com/watch?v=fXBOxxhBdL8,ATLAS,atlasคุยแก้เหงาmrlonelyprodbyurboytjofficialmv
คุยไปก่อน,237632,CAPTAIN,spotify:track:5rqf64O9LcWaSyaJ1FlbYf,Nadao Music,77,77,-1,3,182.0,E,Major,62,73,51,19,0,12,3,คุยไปก่อน,captain,คุยไปก่อน - CAPTAIN [Official MV],Nadao Music,2020-08-13T12:00:12Z,1945416,42792,https://www.youtube.com/watch?v=xwnl3E6T3Vg,Nadao Music,คุยไปก่อนcaptainofficialmv
คู่กัน (Soulmate),2687838,SCRUBB,spotify:track:2SewBThepvNfjZ6fyBhGYT,Black Sheep,55,55,-1,39,110.0,E,Major,48,79,58,42,0,8,4,คู่กันsoulmate,scrubb,SCRUBB  - คู่กัน (Soulmate) [Official Lite Session],SCRUBB MUSIC TUBE,2022-09-15T10:00:18Z,25065,804,https://www.youtube.com/watch?v=qVpaPDoRRWM,SCRUBB MUSIC TUBE,scrubbคู่กันsoulmateofficiallitesession
คู่ชีวิต,2877705,Cocktail,spotify:track:2e1ixGbqullcmga7A378Ng,GMM Music Public Company Limited,99,99,-1,13,144.0,F,Major,42,24,64,83,0,7,4,คู่ชีวิต,cocktail,คู่ชีวิต - COCKTAIL「Official MV (Cut Version)」,Genierock,2015-03-12T13:02:29Z,273984488,935443,https://www.youtube.com/watch?v=3mYVyVY-lU4,Genierock,คู่ชีวิตcocktailofficialmvcutversion
ค้าง (STILL),1681644,GEMINI,spotify:track:43Cjq1AFlF93a4wh8yWYoJ,GMM Music Public Company Limited,25,25,-1,4,75.0,G,Major,56,22,41,69,0,15,3,ค้างstill,gemini,ค้าง (STILL) - GEMINI [ OFFICIAL MV ],RISER MUSIC,2024-12-12T11:00:07Z,1810582,46506,https://www.youtube.com/watch?v=Ftxx3hk5vkU,RISER MUSIC,ค้างstillgeminiofficialmv
ฆาตกรความจำเสื่อม,366181,"ZENTYARB, K.AGLET",spotify:track:1vjmFkoe2akEdwfIQGKtLX,ZENTYARB,190,190,-1,2,90.0,A,Major,74,50,55,39,0,19,4,ฆาตกรความจำเสื่อม,zentyarbkaglet,ZENTYARB - ฆาตกรความจำเสื่อม ft. K.AGLET (Prod. by BHOOMKIJ) [Official MV],ZENTYARB,2022-04-23T12:00:11Z,14214898,73885,https://www.youtube.com/watch?v=6_VsHPycKqg,ZENTYARB,zentyarbฆาตกรความจำเสื่อมftkagletprodbybhoomkijofficialmv
งอน,115535,Earth Patravee,spotify:track:4SDW97O0ys0tWWwWzYxJcP,Muzik Move Records,101,101,-1,2,94.0,A,Major,73,62,68,30,0,15,5,งอน,earthpatravee,งอน - Earth Patravee [Official MV],Move Records,2021-08-18T05:00:03Z,1043817,12991,https://www.youtube.com/watch?v=KkG2k6k_x70,Move Records,งอนearthpatraveeofficialmv
งอนละ,86901,PiXXiE,spotify:track:5zFjMw9tOpbhlZWVCDalJA,Lit Entertainment,181,181,-1,1,105.0,C,Major,90,67,60,45,0,9,5,งอนละ,pixxie,PiXXiE - งอนละ (Boo) OFFICIAL M/V,LIT Entertainment,2022-11-16T09:00:07Z,12030872,77354,https://www.youtube.com/watch?v=Etq0SPYelLs,LIT Entertainment,pixxieงอนละbooofficialmv
งานเต้นรำ,27309977,Musketeers,spotify:track:3jQEXiy7AtzDMiilrYlO0H,Believe Records,66,66,-1,133,124.0,G#,Major,58,50,75,8,0,10,3,งานเต้นรำ,musketeers,Musketeers - งานเต้นรำ (Official Music Video),Whattheduck,2014-08-18T10:02:11Z,46943831,298260,https://www.youtube.com/watch?v=6N0CdWKD84Q,Whattheduck,musketeersงานเต้นรำofficialmusicvideo
งูงู้ (SNAKE),497716,"THE TOYS, 6667",spotify:track:0UaifxJAqEonLPX03q4lBA,What The Duck,78,78,-1,4,120.0,E,Major,61,41,69,0,0,34,7,งูงู้snake,thetoys6667,THE TOYS - งูงู้ (Snake) [Official MV] | 6667,Whattheduck,2022-09-30T10:55:09Z,2402721,51368,https://www.youtube.com/watch?v=_0CXH-8EbU0,Whattheduck,thetoysงูงู้snakeofficialmv6667
งู้ยยยยยยยยยยย,226453,โอ๊ต ปราโมทย์ feat. UrboyTJ,spotify:track:3DB5cok0icynOC7wj1AQuj,Khotkool Music,23,118,118,18,105.0,G#,Major,69,63,34,81,0,11,4,งู้ยยยยยยยยยยย,โอ๊ตปราโมทย์featurboytj,งู้ยยยยยยยยยยย - โอ๊ต ปราโมทย์ feat UrboyTJ,KHOTKOOL MUSIC,2020-06-01T10:19:54Z,1168543,11519,https://www.youtube.com/watch?v=wDv2bARNjzw,KHOTKOOL MUSIC,งู้ยยยยยยยยยยยโอ๊ตปราโมทย์featurboytj
ง้อ (ALRIGHT),2231076,FOURTH,spotify:track:7ykcQ6Jx9Q6JbLGAazWuKS,GMM Music Public Company Limited,22,22,-1,4,100.0,A,Major,81,73,74,44,0,8,9,ง้อalright,fourth,ง้อ (ALRIGHT) - FOURTH Prod. by URBOYTJ [ OFFICIAL MV ],RISER MUSIC,2024-08-22T13:00:08Z,4514769,86571,https://www.youtube.com/watch?v=Qs8ZeV6Dqj8,RISER MUSIC,ง้อalrightfourthprodbyurboytjofficialmv
จงเรียกเธอว่านางพญา,171757,Silly Fools,spotify:track:0XO5B6TALOIU8cry6dpHQG,ME Records,187,187,-1,1,127.0,D#,Major,65,72,92,0,40,11,4,จงเรียกเธอว่านางพญา,sillyfools,จงเรียกเธอว่านางพญา - SILLY FOOLS [OFFICIAL MV],ME RECORDS,2017-05-16T07:13:15Z,36171470,173255,https://www.youtube.com/watch?v=Hi4bOguDiKg,ME RECORDS,จงเรียกเธอว่านางพญาsillyfoolsofficialmv
จดจำ,24164531,Only Monday,spotify:track:2CjNvED1BSLPG1jYENA0QS,GMM Music Public Company Limited,14,14,-1,50,148.0,A,Major,55,37,74,14,0,13,3,จดจำ,onlymonday,จดจำ - Only Monday |Official MV|,GeneLab,2024-01-23T11:00:33Z,51053103,261773,https://www.youtube.com/watch?v=XJRkTyvoL4k,GeneLab,จดจำonlymondayofficialmv
จดหมาย,25393431,THE TOYS,spotify:track:2wgGM5bNyPTVI2d7KHmmRw,Toys,45,45,-1,121,115.0,B,Major,70,24,52,17,0,10,5,จดหมาย,thetoys,The TOYS - จดหมาย (เนื้อเพลง),Thai'Underground Lyics,2016-08-16T01:38:50Z,37763493,90082,https://www.youtube.com/watch?v=qRYNPfAc9hM,Thai'Underground Lyics,thetoysจดหมายเนื้อเพลง
จม,403621,Num KALA,spotify:track:3armUxyNuJmexkQRA3hZSC,GMM Music Public Company Limited,96,96,-1,7,140.0,C,Major,64,50,61,8,0,13,4,จม,numkala,จม - NUM KALA x NONT TANONT「Live Version」,Genierock,2021-09-14T11:00:03Z,35223992,140776,https://www.youtube.com/watch?v=Cr6Mq0YbbPw,Genierock,จมnumkalaxnonttanontliveversion
จอร์จ ซาร่า,587830,"MASKETEER, Sleep Flowz, JKR",spotify:track:2ar2PIqvfat6jR8AoWaFQn,Sleep Flowz,90,90,-1,10,160.0,A,Major,69,66,67,38,0,26,23,จอร์จซาร่า,masketeersleepflowzjkr,จอร์จ ซาร่า - Masketeer  X Sleep Flowz X JKR,Sleep Flowz,2021-04-10T10:00:07Z,92829454,465186,https://www.youtube.com/watch?v=Q7HpfFtQceo,Sleep Flowz,จอร์จซาร่าmasketeerxsleepflowzxjkr
จะกลับไปดีกับเขาก็บอก,4117667,SERIOUS BACON,spotify:track:0uSPq0GNlfrIeaBDc2574f,Boxx Music,6,6,-1,31,136.0,D,Major,65,48,49,71,0,13,9,จะกลับไปดีกับเขาก็บอก,seriousbacon,จะกลับไปดีกับเขาก็บอก - SERIOUS BACON [ Official MV ],BOXX MUSIC,2021-07-19T05:00:30Z,9672974,72263,https://www.youtube.com/watch?v=sYgVCuv7c1g,BOXX MUSIC,จะกลับไปดีกับเขาก็บอกseriousbaconofficialmv
จะถ่ายรูปเธอให้ถึงสัก 1000 ใบ,75810,"Lipta, LUSS",spotify:track:1iO8Gwn33kImgOeDpFXTD5,Lipta,152,152,-1,1,91.0,B,Minor,82,72,51,9,0,8,12,จะถ่ายรูปเธอให้ถึงสัก1000ใบ,liptaluss,จะถ่ายรูปเธอให้ถึงสัก 1000 ใบ - LIPTA feat. LUSS (OFFICIAL MV),LIPTAofficial,2022-06-15T04:00:03Z,1861457,17712,https://www.youtube.com/watch?v=6YKAoXZjk68,LIPTAofficial,จะถ่ายรูปเธอให้ถึงสัก1000ใบliptafeatlussofficialmv
จะมอบความรัก,28349277,YEW,spotify:track:4fAI0wdVepOCi4xRwj40z9,YEW,66,66,-1,158,148.0,E,Major,49,40,59,32,0,11,3,จะมอบความรัก,yew,YEW - จะมอบความรัก | Wish [Official Video],YEW,2019-11-19T13:00:13Z,54951235,270303,https://www.youtube.com/watch?v=M20mlHihUHk,YEW,yewจะมอบความรักwishofficialvideo
จังหวะจะรัก,6265160,Violette Wautier,spotify:track:0ntdviIRIuOlRFnEZLWqNR,Spicy Disc,11,87,-1,115,179.0,G#,Major,31,21,68,15,0,8,3,จังหวะจะรัก,violettewautier,Heartbeat จังหวะจะรัก [Official MV],Central Department Store,2017-08-17T10:20:54Z,90650703,449468,https://www.youtube.com/watch?v=URNttPi5Iio,Central Department Store,heartbeatจังหวะจะรักofficialmv
จังหวะตกหลุมรัก - Magic Moment,20603530,DIDIxDADA,spotify:track:7KmY6wBpheP60rFEJPJBqN,Lit Entertainment,10,10,-1,47,188.0,F#,Major,56,28,42,50,0,20,5,จังหวะตกหลุมรักmagicmoment,didixdada,DIDIxDADA - จังหวะตกหลุมรัก (Magic Moment) Special Video,LIT Entertainment,2023-03-17T09:00:11Z,29997008,162660,https://www.youtube.com/watch?v=GHEeUD9HA8s,LIT Entertainment,didixdadaจังหวะตกหลุมรักmagicmomentspecialvideo
