track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart
ลืมแทบไม่ไหว,751168,"Saran, MaiMhon",spotify:track:7DNNJcCstLheOvqLsiq2Qz,SARAN,85,168,-1,14
ลืมไปแล้วว่าลืมยังไง (Fade),33346815,Jeff Satur,spotify:track:55ODtfBjV76xqE5YfsuL2v,WM/Thailand,4,8,8,114
ลูกคุณหนู,12749666,"MEYOU, PUN",spotify:track:7n8XxOyeEnGBNJ7u5ClhCn,GMM Music Public Company Limited,32,32,-1,39
ลูกอม,20239881,Whatcharawalee,spotify:track:0GbWc31BXewOO7ZYRR9RVn,"Tinnamou Music Score Co., Ltd.",49,49,-1,146
วัดปะหล่ะ? (TEST ME),208972,4EVE,spotify:track:4m72K740TLVYovBWJmTTt3,"TPOP INCORPORATION Co.,Ltd.",2,163,-1,94
วันที่นาฬิกาของเราหมุนไปพร้อมกัน,8358194,No One Else,spotify:track:6JtHYZAi56uJEBc8iihR7j,Spicy Disc,33,33,-1,20
วันที่เธอไม่อยู่ (Farewell),816986,tinn,spotify:track:6n7i8MjmJTdSORWfzEB1II,"HOLYFOX CO., LTD.",173,173,-1,4
วันนี้ปีที่แล้ว,34936428,MEYOU,spotify:track:4bnxMt1viexb85sAtVz1dA,GMM Music Public Company Limited,11,11,-1,71
วันเกิดฉันปีนี้ (HBD to me),357512,Three Man Down,spotify:track:6oRAJWe2BTdEEghmRRxDHg,GMM Music Public Company Limited,188,188,-1,3
วาดไว้,19470310,BOWKYLION,spotify:track:3FUAv32u0F64kcaaLRimPr,What The Duck,1,13,-1,99
วาสนาผู้ใด,12292711,Parkmalody,spotify:track:1atD9QMSoZjgKiUKKopZBW,Parkmalody,14,14,-1,33
วิงวอน (ex-change),3343208,BOWKYLION,spotify:track:6d8gjGmu1uNrjjJbLvgyaH,What The Duck,33,33,-1,7
วิวโปรดของฉันคือเธอ,177607,"พัด Vorapat, sarah salola",spotify:track:3R0boyEM4f5JTPWW4axjKx,MARR,88,88,-1,1
วิเศษ (Magic),3652793,MaxMillor,spotify:track:2Z9U0wFqsxoALv3qtJKlwH,MaxMillor,80,80,-1,47
วิ่งหนีออกไปด้วยความไวสองมัค,6492022,AYLA's,spotify:track:3jTXU9nqIkYcTNuzXt6nsP,AYLA's,83,131,-1,78
ว่าว,2481485,มีนตรา อินทิรา,spotify:track:4LzcUP06sAeRhJlvkjkFyE,GMM Music Public Company Limited,105,105,-1,12
สถานะเบลอ (BLURRR),115854,PROXIE,spotify:track:2MzPAfKHgy5BoE8bjm97d0,Dreamers Society,179,179,-1,1
สถานีดวงจันทร์,24840498,Whatcharawalee,spotify:track:6PM9OBzgQbY7wAkPWBTl2V,"Tinnamou Music Score Co., Ltd.",60,60,60,186
สลักจิต,39514553,"Pop Pongkool, Da Endorphine",spotify:track:03Yp2uEOtPGHQ6E9XSjmyv,GMM Music Public Company Limited,7,7,-1,128
สวยขยี้ใจ,2168275,"บุ๊ค ศุภกาญจน์, ทิดแอม, มอส คำหมากบิน",spotify:track:3tlRdHcGR4gq7UzQv5cVMJ,บังเอิญ มิวสิค,61,61,-1,9
สวยงามเสมอ (Ever-Forever) - Ost. หลานม่า,3422593,Billkin,spotify:track:5Bs2KbKUeNHM25x8t1DBTF,Billkin Entertainment,47,47,-1,12
สองรัก,3574367,Zeal,spotify:track:5Sq1Ve9l71ampFLesHp1WK,GMM Music Public Company Limited,115,115,-1,15
สักวันฉันจะดีพอ,5976230,Bodyslam,spotify:track:4ehoivTPrgYmgKl7lFw6Ta,Music bugs,115,115,-1,27
สายน้ำผึ้ง,559724,"YOUNGOHM, SONOFO",spotify:track:2lccEMkltz7nu8GglbQjND,Youngohm,121,121,-1,4
สาริกาลิ้นทอง (Smooth-talker),9460459,"Paper Planes, JOEY PHUWASIT",spotify:track:4UyEA5UP6ducMaV9NiggTr,GMM Music Public Company Limited,20,20,-1,18
สิ่งเล็กน้อย (LESS IS MORE),208729,4EVE,spotify:track:58ViLaYQWchYq9vMfW5Prk,"TPOP INCORPORATION Co.,Ltd.",38,173,169,22
สีแชทบ่คือเก่า,7900785,เบนซ์ ปรีชา,spotify:track:5sfq1jt5iX3Xxp2S97SzdK,พนมรุ้ง เรคคอร์ด,66,66,-1,30
สุขสันต์วันคิดถึง (Happily Missing You),1105035,BUS,spotify:track:2QRjLzBCz7DFMRrsENNjzh,SONRAY MUSIC,77,77,-1,4
สุดใจ (feat. Keng Tachaya),831709,"Maiyarap, Keng Tachaya",spotify:track:23YIgLVPlRRzLj1yttUvWU,Yupp! Entertainment,68,174,-1,11
ส่งเพลงนี้มาบอกฝันดี - See You In My Dreams,120925,First Anuwat,spotify:track:3qWSUZsTAS2Al3f0uAENUC,Marr,155,155,-1,1
ส่วนต่าง (do it without me),16882507,BOWKYLION,spotify:track:3DhUCW79UtTVIAeZJQxlge,What The Duck,16,16,-1,35
หน่วง,435386,Room 39,spotify:track:7vAquIkRFlP0XPoVJk3RcW,LOVEiS Entertainment,106,194,-1,57
หน้าหนาวที่แล้ว,2780045,THE TOYS,spotify:track:1ZanPS4zG0fXMKcMN3Rknl,What The Duck,23,144,-1,65
หมวกเมฆสีรุ้ง,1841334,YEW,spotify:track:1UiKO2k32EW98QiHwFoXKA,YEW,66,112,-1,16
หมายความว่าอะไร,22405614,MEAN Band,spotify:track:4iQTpRoRZUvXRdgZtI3KUi,LOVEiS Entertainment,55,76,-1,264
หยดน้ำตา (Tears),18979527,4EVE,spotify:track:0mItaHP6FLRrRO6xrWwJc1,"TPOP INCORPORATION Co.,Ltd.",10,10,-1,66
หลง,2500100,JODAI,spotify:track:3PsB1HkYkzegKJfz4I5q4e,Mellow Me,80,80,-1,10
หลงกล - Rock Quest Project,1177059,LHAM,spotify:track:6XBuq06PRjuIGbJjf7DqGm,RS MUSIC,159,159,-1,7
หลงรัก,9373024,Newery,spotify:track:1yrifw3LDWawZHMsDuPCBh,Newery,88,102,-1,108
หัวใจ (The Reason Why I Live),96933,"D Gerrard, Patrickananda",spotify:track:63QIlrzh79BhQYrd9FuR5A,WM/Thailand,172,195,192,3
หัวใจเจ้าเอย​ (Not Again),16413098,Alyn Wee,spotify:track:1LDG6oNPVWerLLWp2ia78I,LOVEiS Entertainment,18,31,29,134
หากจะเพียงขอ (Sincare),14453329,PURPEECH,spotify:track:4njC4CPPqAQZ5bo6eEjP0e,MILK!,31,35,35,171
หากจะเพียงขอ(Sincare),21329634,PURPEECH,spotify:track:3v5g7khNHS9726iyuI1iUs,PURPEECH,31,31,31,124
หากผม,801699,pY-1,spotify:track:0HbPNfsIPERIYwXxZGLjfi,pY-1,125,125,-1,4
หากว่าฉันได้ครอบครอง,9814238,VELIKA,spotify:track:467XT84TTQHkdifhD7eUgQ,Velika Pirate Ship,27,27,-1,35
หากเธอเคยรักใคร (IF YOU LOVE),974006,"Waii, Koen",spotify:track:08OtCoRVu0sHp8dmCddtvg,Aoftion Music,19,114,110,59
หินหยดลงน้ำ (Adore),2464720,"YENTED, Minchang, Gomen.",spotify:track:1SiEekQfLe9Jmr72U8OZRR,notbad! music,72,105,-1,32
อยากเจอ - Reason of Loneliness,261464,Blue Shade,spotify:track:7Im4VU4SWczGbNqzEfjlpe,Tigger Twins,68,119,116,82
อยากให้รู้ว่ารักเธอ,101681,Season Five,spotify:track:5KZFHhBfnaXOgdHrH8lIWz,ME Records,199,199,-1,1
อยากให้เธอลอง,5063028,Musketeers,spotify:track:73kl4TP9dYPxW61QiIuMzt,Believe Records,112,112,-1,30
อยากให้เธออยู่ตรงนี้,2123931,"The BESTS, Saran, BlackHeart, SLOWVXNZ, -",spotify:track:25a2Lu7yr7UiZjGhCsZBE0,Slowvxnz,143,143,-1,9
อยู่กับฉันก่อน,856557,"Saran, THAOWANZ",spotify:track:6n6CdwtqyZtXLS9ITlfibP,SARAN,159,159,-1,6
อยู่เฉยๆ ก็น่ารัก (Please Be Mine),159531,FOURTH,spotify:track:6lrMGW46YadQYHzD6mzz4E,GMM Music Public Company Limited,195,195,-1,1
อยู่ได้แล้ว,14701691,"Lipta, Mirrr",spotify:track:2AdBbeVaEdW731a3FXJAJC,Lipta,8,8,-1,23
อย่าพูดเลย - Duck Rewinds Project,2830330,Musketeers,spotify:track:79o7xsxb8ywLeop1KV949u,RS MUSIC,114,114,-1,12
อรวรรณ,1703160,Taxi,spotify:track:0V9MG7wXjceNFf5V8XdyhF,GMM Music Public Company Limited,145,145,-1,8
อะไรฉันก็ยอม,20982303,"Saran, Pondering, WHALJAY, SLOWVXNZ",spotify:track:1Uirva9dJEp3Ctq3p6ejFQ,SARAN,65,65,-1,102
อัศวินรัตติกาล,201449,"YOUNGOHM, DIAMOND MQT",spotify:track:1OaImZ2RDdJKEp5JMtZiQr,Already Deadd,22,185,-1,22
อาจเป็นเพราะฉันเอง (me.),29763434,PURPEECH,spotify:track:4rWdiOhPQVk4vKff04obZl,MILK!,22,22,-1,92
อาบน้ำตา,169297,YourMOOD,spotify:track:6GWjK0rBQScvGI5fiw4NP4,What The Duck,120,120,-1,1
อาหมวยหาย (阿妹走 / Chinese Girl),13806678,THE TOYS,spotify:track:4rDCI4NQEBQrfTFN5epRYU,What The Duck,8,83,-1,119
อิจฉา,26212031,MEYOU,spotify:track:5SP4XIuwGjbA5xTEkTQq7E,GMM Music Public Company Limited,11,11,-1,58
อีกแล้ว,6790776,MEYOU,spotify:track:5GUoOTq7hI3UoAhg9MtSzS,MEYOU,76,76,-1,65
เกินต้าน,12274966,PiXXiE,spotify:track:3GMvQQ1R91hkdoGPYBQTlu,Lit Entertainment,48,69,-1,104
เขามัทรี,804798,เอ็กซ์ ศุภกฤต,spotify:track:7lw5oL5flPhYIRY4IwEX6T,จอนนี่มือปราบอินดี้,156,156,-1,4
เข้าใจว่าไม่เข้าใจ (INVERTED),692098,Lula,spotify:track:2phhqdmCi0p8XFVFJZ4Tju,GMM Music Public Company Limited,148,148,-1,4
เคยเจอที่แย่กว่านี้,423363,Illslick,spotify:track:6NS0RT4vaV03eVrU7mUNrQ,Bang Baht,149,149,-1,2
เค้ามาก่อน (Lovefool),442037,ATLAS,spotify:track:2vmEX5b6qbFfLNvD8EvULb,"TPOP INCORPORATION Co.,Ltd.",99,99,-1,2
เค้ารักเธอที่สุด (ily),2027271,MEYOU,spotify:track:6WssVwDznRk2o5Qvg4JfaN,MEYOU,103,103,-1,13
เงา (Silhouette),619577,WANYAi,spotify:track:1O1MTazGw4u7MOUQpagofb,"HOLYFOX CO., LTD.",124,153,-1,91
เจ็บจนพอ (Enough),2406703,WANYAi,spotify:track:0PcRPlZnFo0ifZeHo5sbhD,"HOLYFOX CO., LTD.",1,145,-1,113
เจ็บอยู่ (Hurting),362063,PROXIE,spotify:track:7uCXHh5cdN7H0yY0NmJ7di,Dreamers Society,117,117,-1,2
เจ้าของที่,44770913,Mirrr,spotify:track:1rNYuv63emsYt4Jjv8RlgJ,What The Duck,10,20,20,148
เดินมาส่ง - BYE,39324564,"First Anuwat, Saran",spotify:track:7jq0O5rfrzEIqNOsc7v9JT,Marr,11,11,-1,87
เด็กอินเตอร์,16642173,YOUNGOHM,spotify:track:6koztzfSaFalbFxpiaFpjk,Youngohm,41,41,-1,80
เด็กเกินไป (Too Young),2615008,Three Man Down,spotify:track:48qHdp4mhFenZIBhejBqGU,GMM Music Public Company Limited,31,31,-1,12
เติบโต (โดยไม่มีเธอ),5097945,"Saran, BlackHeart, DAVIDBOIE",spotify:track:45FSW9JohxF1SMTGWLw8Ue,SARAN,109,109,-1,22
เทคะแนน (CANDIDATE),1828385,FOURTH,spotify:track:4UgAVgYNBahclsbXTbP3Xn,GMM Music Public Company Limited,19,19,-1,6
เทพลีลา,1787106,Silly Fools,spotify:track:224KJQt1pd72n038PCtKKS,ME Records,157,157,-1,9
เธอคือกาแฟในตอนเช้า,14929373,No One Else,spotify:track:4Yg2lUUPVk9oqbR4ubQ6BU,Spicy Disc,29,29,-1,51
เธอทั้งนั้น,441976,Groove Riders,spotify:track:0B8jGlEYFOQT3USwSr5yX3,Spicy Disc,169,169,-1,9
เธอไม่ชอบเด็ก ก.ท. เธอชอบแต่เด็กอัสสัมชัญ,1712391,Kakagoesbackhome,spotify:track:1jan7lM5FsAiDDTNUVUNec,PAPATOY14Floor,92,92,-1,10
เธอไม่ได้สอนให้ฉันอยู่คนเดียว,30247491,SHERRY,spotify:track:5LEp7WRnb0T3L2R2mTa9IZ,Spicy Disc,12,12,-1,91
เปลี่ยนไปแต่เหมือนเดิม (Changed),1541969,AYLA's,spotify:track:69nkOVHSHgN2AyZRXHfAeD,WM/Thailand,71,71,-1,8
เปิดตัวเขา (Rebound),12725766,Three Man Down,spotify:track:5Enhznqe9ksHne2KSNMpen,GMM Music Public Company Limited,9,9,-1,48
เปิดใจไม่เปิดตัว (KEEP IT LOW KEY),869805,Timethai,spotify:track:6T5SvgNkUWQU6qxBfWyN2H,Timethai,159,159,-1,6
เป็นทุกอย่าง,126094,Room 39,spotify:track:0GXpsT6ln357KkxsD7SzqM,LOVEiS Entertainment,33,196,-1,135
เป็นเพราะฝน,214839,Polycat,spotify:track:7K41SevJ4ihWtiOiF1eAak,Smallroom,85,161,161,88
เป็นได้ทุกอย่าง,6831276,URBOYTJ,spotify:track:27qlKjzLoCOzltggfY8FPy,UrboyTJ,7,87,-1,94
เป็นไปได้ไหม,1233489,WanMai,spotify:track:6EZNUMSuukeCbvqz1YtNfm,White Bird Music,86,86,-1,4
เผลอไป,334016,Tattoo Colour,spotify:track:1UeqAsVFDiRxuzwN7lo4tI,Smallroom,64,139,-1,54
เผื่อวันไหนเธอจะกลับมา,27858869,guncharlie,spotify:track:43eS61ezviPc61XDu6tRYR,Kicks Records,9,9,-1,43
เพลงที่เธอไม่ฟัง,16280614,Bedroom Audio,spotify:track:6KRj0vz2JEk8Ykt1Q0KKZX,Tero Music,11,11,-1,41
เพลงนี้ผมเขียนให้เธอ,3925614,Pondering,spotify:track:09beOtPEjTgYLXNzYFjfLU,Pondering,68,134,-1,37
เพลงรัก,5422037,Three Man Down,spotify:track:1THWgXia63L6sds6dIMlI9,GMM Music Public Company Limited,17,17,-1,13
เพลงรัก (Hook) (เพลงประกอบซีรีส์ แฟนผมเป็นประธานนักเรียน My School President),3492194,GEMINI,spotify:track:3IPNXwdcnW8WSMvUPl66hI,GMM Music Public Company Limited,65,65,-1,19
เพลงรักเพลงแรก - Blooming,27043638,LANDOKMAI,spotify:track:79S6mQUxOs8ANRmJTS7agU,What The Duck,18,18,-1,73
เพลงรักในวันลา,27291848,Lower Mansion,spotify:track:5oC32WxxER4uaVwJo23RN9,Lower Mansion,24,24,-1,92
เพลงไม่รัก,1572541,Bedroom Audio,spotify:track:7j1FQSpvcfAPAEYibr4Eka,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,183,183,-1,9
เพื่อนดีเด่น (BEST FRIEND 4EVER),3896374,SERIOUS BACON,spotify:track:0dB8mLoawZ04XoJRewGiqj,Boxx Music,79,79,-1,23
เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly),10209058,"Tilly Birds, MILLI",spotify:track:3YN1Qgpgt5xVurl2mUFA4y,GMM Music Public Company Limited,1,65,-1,142
เพื่อนไม่จริง,1440211,Polycat,spotify:track:05WHgjtWx32x40VmFkLnOd,Smallroom,52,128,-1,161
เมร่อน,3952757,"Juepak, จ๊ะ นงผณี, GUNNER",spotify:track:3KSS2LFdimgKRcs4ZamWyv,JUEPAK,18,18,-1,10
เมะ,11123899,THE TOYS,spotify:track:1M2XakpRDkxjiuCirVPD8c,What The Duck,1,88,-1,132
เมา (Drunk in Love),340401,Three Man Down,spotify:track:7i4J6fYvmIMZpB7q8rgdZJ,GMM Music Public Company Limited,113,113,-1,2
เรา,762448,Cocktail,spotify:track:2fJrMT9Zw7qP6dwD8ou90W,GMM Music Public Company Limited,6,129,-1,75
เริ่มก่อน (If I Could),2958227,PROXIE,spotify:track:31re0DMfO6aHU3FkCuJEoZ,Dreamers Society,69,69,-1,10
เรื่องราวความรักในตำนาน,15429985,"YOUNGOHM, GAVIN:D",spotify:track:4JVHa8eTUOEN0zS1zrA2j5,Already Deadd,74,74,-1,68
เลี้ยงไข้,979178,"BOWKYLION, THE TOYS",spotify:track:2xv83TpufWS243tCZm5jx6,What The Duck,86,86,-1,5
เลือดกรุ๊ปบี,23410177,CHRRISSA,spotify:track:4CdW5KKyIjrpx6Hz981dUt,CHRRISSA,1,1,-1,47
เล่นของสูง,10286195,Big Ass,spotify:track:72qkpImFQ25A2APz0Wto7L,GMM Music Public Company Limited,53,53,-1,43
เวลาเธอยิ้ม,27353640,Polycat,spotify:track:06DPpk0hUJEgpzl5cuWNI6,Smallroom,22,22,-1,321
เศษ (Remain) [feat. Earth Patravee],12273216,"tinn, Earth Patravee",spotify:track:5a7q0T5drisHQmCODwmePk,"HOLYFOX CO., LTD.",63,63,-1,66
เสนอตัว (Ooh!),3201183,PP Krit,spotify:track:3LSVGHaeHEImPdNM3JUykE,PP Krit Entertainment,24,24,-1,8
เสียดายของ,12583000,Basher,spotify:track:2yDEfRpX5tRUcAo4VM0wFA,Music bugs,55,55,-1,63
เสแสร้ง (Pretend),950034,"Paper Planes, Moon",spotify:track:3imt8APLtyXVGsLZM362nA,GMM Music Public Company Limited,4,91,91,48
เส้นบางๆ,21759726,Indigo,spotify:track:2qZQa0feL1j3hxFB3vJ15d,Move Records,15,15,15,109
เส้นเรื่องเดิม (RERUN),1561632,PP Krit,spotify:track:7kYkOkwL7644XyOdjQ9zo5,PP Krit Entertainment,53,53,-1,6
เหนื่อยหน่อยนะ (SOMEONE LIKE ME),1744367,GEMINI,spotify:track:1iB4DlhihIiLpXB6rTDtkO,GMM Music Public Company Limited,23,23,-1,4
"เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]",16194008,Jeff Satur,spotify:track:5F4fAhzhdHtaQ8nNqWAufl,WM/Thailand,6,6,-1,20
เหมือนเคย (feat. Seattha Sirachaya),2976911,"Boyd Kosiyabong, เศรษฐา ศิระฉายา",spotify:track:7gKB3piJMHJPRxgpr8jSoB,Bakery Music,46,46,-1,13
เอาไรว่ามา (Anything You Want),195102,GEMINI,spotify:track:6PbJuaeCtJpL52FJ55qdbq,GMM Music Public Company Limited,108,108,-1,1
เฮอร์ไมโอน้อง - Hermionong,1199395,TheChanisara,spotify:track:6YArEquYF9TDuqofFO9CY7,TheChanisara,4,112,-1,35
เเฟนผมน่ารัก,9315867,"Bow Maylada, Lipta",spotify:track:0GJHuhvKkuAnocAGNJvNw5,BEC WORLD PUBLIC COMPANY LIMITED,25,31,-1,60
แค่คุณ,25435704,Musketeers,spotify:track:5u8iqPNTa3ryOqeiNdgi6o,Believe Records,41,41,-1,122
แค่น้องชาย (brother zone),17895065,BUS,spotify:track:08NGk13plUmQ5E5yjxIPIz,SONRAY MUSIC,10,10,-1,32
แค่บางคำ,120306,Musketeers,spotify:track:5twbYCAzFHdOYo14Y1pWaZ,Believe Records,188,188,-1,1
แค่มีเธอไปเดินเตะคลื่นทะเลด้วยกัน,2477873,No One Else,spotify:track:4vLs8BDqK1JtpJdrgrriX6,Spicy Disc,6,84,-1,48
แค่เธอ (Why Don't You Stay) [From KinnPorsche The Series],3369768,Jeff Satur,spotify:track:6g7cdlMt3AUV99D6CgYcV7,Be On Cloud,17,69,-1,50
แค่ไหนแค่นั้น (NO MATTER WHAT),15663026,BUS,spotify:track:7gPJ0LnpLQOhqH1Gx13cwv,SONRAY MUSIC,22,22,-1,36
แต่งครับ,122057,"Lipta, F.HERO",spotify:track:7dCCicrhsZZ38arGWGTkLb,Lipta,173,173,-1,1
แนะนำให้เป็นแฟนเรา,146386,"Bow Maylada, GUYGEEGEE",spotify:track:32QmhtvBdGRbgijNhpLlOu,BEC WORLD PUBLIC COMPANY LIMITED,172,172,-1,1
แบบที่ฉันเคยทำ,4251781,QLER,spotify:track:3lR3TCz0rBkXxL9XTpBMNB,What The Duck,126,126,-1,24
แผลเป็น,203123,"Bodyslam, Jeff Satur",spotify:track:7q7JQ8RElZlL4mLT4pp09V,GMM Music Public Company Limited,145,145,-1,1
แฟน,7573011,Lipta,spotify:track:7h9G1wNdqxtVsN9dYIFPFM,LOVEiS Entertainment,79,79,-1,29
แฟนเก่าคนโปรด (My Fav Ex),324029,SLAPKISS,spotify:track:0AQkjLgo2ATGnv8EO2xKyJ,Loveis Entertainment,6,165,-1,76
แฟนใหม่หน้าคุ้น (feat. MILLI),10144539,"Maiyarap, MILLI",spotify:track:29E8BUUDQbc5S7jMPOj9wW,Yupp! Entertainment,1,82,-1,157
แม่เสือสาว,482429,คณะขวัญใจ,spotify:track:7kSe5OMn6W2Ezk4vfot97W,คณะขวัญใจ,133,133,-1,3
แลกอะไรก็ได้,4460137,ZENTYARB,spotify:track:2SUVdmUBXTSI8kbr4MajPn,ZENTYARB,73,73,-1,18
แอบหวัง,41681553,Anatomy Rabbit,spotify:track:3qMYr2bVu2HpSKrSJ2zj8K,Anatomy Rabbit,17,17,17,166
แอบเก็บความในใจไว้ภายในแว่นเรย์แบนสีดำ,2172125,TaitosmitH,spotify:track:6sowsQcSP7ThATfccaEk1S,GMM Music Public Company Limited,52,52,-1,8
โกหก,115753,Tattoo Colour,spotify:track:13OtbwiqeUt7M5VtbSTtvK,Smallroom,66,191,-1,59
โคตรพิเศษ - From แปลรักฉันด้วยใจเธอ,111595,Billkin,spotify:track:4oQTocMZdjXkVz6GaPw7Gz,Nadao Music,4,191,-1,103
โง่,338237,Silly Fools,spotify:track:4ek5KyRhiTcJuASoVMbdRA,RS UMG,181,181,-1,2
โต๊ะริม,25006772,NONT TANONT,spotify:track:60ZuPJ8kseTn6isqhyxpCi,Loveis Entertainment,2,14,-1,111
โทรศัพท์เครื่องเก่า (Memories),137839,FrenchW,spotify:track:519VViEs0CUm48hSMX8wAe,Tero Music,91,131,-1,9
โรแมนติก (Romantic),146487,"Musketeers, PUN",spotify:track:4aPu6Tpvp4h8vNcyrC0sqU,What The Duck,132,132,-1,1
โลกคู่ขนาน,3063766,D Gerrard,spotify:track:3A1tAv6J87HqjFhUZ3LHNi,WM/Thailand,3,118,-1,51
โลกที่แบกไว้,12884093,มนัสวีร์,spotify:track:1BAIaOr39e7FsxRYjbPiyz,9ARKKHAN,24,24,-1,40
โสดมาก (DM Me),131788,"MEAN Band, sarah salola",spotify:track:3T20yzLJ591xrpZkODKESr,LOVEiS Entertainment,180,180,-1,1
โอ๋,280364,Seal Pillow,spotify:track:3u239EXa4wjeXmtgzRSWzZ,Parinam Music,181,181,-1,2
ใกล้เกิน (TOO CLOSE TO HANDLE),4034026,GEMINI,spotify:track:401VKk3bdyumcfJH8aUCjm,GMM Music Public Company Limited,28,28,-1,13
ใครเพื่อนแก,27505013,bamm,spotify:track:47WfK6QKlLwIOxJaonJ3bA,Lit Entertainment,16,16,-1,88
"ใจความสำคัญ - From ""รักหมดแก้ว Love on the Rocks""",7606677,Musketeers,spotify:track:1QVDZtpOnbu9nt8qzzRPqY,Tigger Twins,99,99,-1,58
ใจพัง,20077129,"Saran, GTK",spotify:track:30ho6wAl9w53sCtcqzHVMA,SARAN,28,28,-1,56
ใจลอย,30745869,QLER,spotify:track:3MIVadmVbWGZR0VzNceGt1,What The Duck,13,13,-1,67
ใจลอย (Blur),1349731,QLER,spotify:track:2MMBQkbnHhD71rRMrSCpTl,What The Duck,13,68,67,72
ใจสมใจ,1926249,TheChanisara,spotify:track:7CM0OhKIeDodf450PiVEhB,TheChanisara,96,96,-1,10
ใจเดียว,10442702,Whal & Dolph,spotify:track:0TM8yOGueqFxCw85eaSdtF,What The Duck,10,121,-1,188
ใจเปิดใจ (LOVE MODE),135930,"PROXIE, 4EVE",spotify:track:4jXtIU0Bp44DDqeKapCQMP,Dreamers Society,150,150,-1,1
ใจเป็นนาย กายเป็นบ่าว,3970808,เล็ก รัชเมศฐ์,spotify:track:1gagehYgkm4azlIyIasuAO,GMM Music Public Company Limited,15,15,-1,7
ให้เธอหายไป,113460,Television off,spotify:track:2G6eCn19b5NcRxImqgpCNa,Smallroom,194,197,-1,2
ไกล,6426509,Musketeers,spotify:track:07ZIrtR00m3t9AcmeRZ7vQ,Believe Records,100,100,-1,139
ไดโนเสาร์ไข่ดาวปาจังกี้,168189,THEMOONWILLALWAYSBEWITHME,spotify:track:7e285rnQ9CFxZaMmEtMuwG,Themoonwillalwaysbewithme,49,112,-1,28
ได้แต่นึกถึง,19971213,Only Monday,spotify:track:3ewJNxY8tVHvX94CAUtg89,GMM Music Public Company Limited,12,50,-1,160
ไทม์แมชชีน,111044,"ปอน นิพนธ์, โต๋เหน่อ",spotify:track:5Vv1VeXGH7YTPuwA7gizOS,เสียงเพลงของโจร,189,189,-1,1
ไปได้ดี (So Long),2476760,WANYAi,spotify:track:5iXqJk5DSfS5l57s0x8dTV,"HOLYFOX CO., LTD.",6,128,-1,76
ไฟเย็น,21584123,YOUNGOHM,spotify:track:4ZU069vAYkr7soRzdzNdjF,Already Deadd,77,84,-1,127
ไม่ตอบเลยน้า (What's the matter?),5828632,LAZ1,spotify:track:15MIlusZDUVhN1jZ84OyDA,GMM Music Public Company Limited,24,34,-1,38
ไม่ติด,8387709,"URBOYTJ, GAVIN:D",spotify:track:5ARFnqIJJc9OgCRB7tEygC,UrboyTJ,104,104,-1,39
ไม่บอกเธอ,14060676,Bedroom Audio,spotify:track:7F9ptErLnyt0r4Q0azfqDG,Bedroom Audio,32,32,-1,44
ไม่พูด,3380418,"ZENTYARB, PUNYARB, Minchang",spotify:track:66ENlv9lPeIrmCYJVrl3WZ,Digital LUV,116,116,-1,16
ไม่มีที่ไปก็ต้องไป,1670052,guncharlie,spotify:track:34bbjxV7eJWOWdHHs5ZKn7,Kicks Records,110,110,-1,6
ไม่มีเหมือนเขา,197410,"Saran, The BESTS, P6ICK, 1ST, 2T FLOW",spotify:track:5mMWrURep3vbgLMdJNBmEi,YARBCREW,191,191,-1,1
ไม่ยินดี,11184516,SAMBLACK,spotify:track:4OHu1M6xtQLkgTSao8nYS3,Warmlight,6,94,-1,140
ไม่อยากให้เธอไม่สบาย (You),6788727,Three Man Down,spotify:track:5bIykro5uJoe3JASpT4Kny,GMM Music Public Company Limited,34,34,-1,34
ไม่เคย,174540,25 hours,spotify:track:5WfdTb3vVatv1p97Hqoocd,GMM Music Public Company Limited,169,169,-1,1
ไม่เปลี่ยนเลย (Best Luck),34897590,fellow fellow,spotify:track:3wyzSQ9rAWjx9vsMQSrLn2,Kicks Records,10,10,-1,57
ไม่เป็นรอง,33733258,Cocktail,spotify:track:38uarkAk3Y13onWxwj0MIq,GMM Music Public Company Limited,6,6,-1,92
ไม่เหมือนใคร,156881,D Gerrard,spotify:track:6kKScuIf36mwLs9kH4mUY0,WM/Thailand,43,199,-1,35
ไม่ให้ไป,14225721,Three Man Down,spotify:track:0zLFNFvbnPmWZfDewtyaVg,GMM Music Public Company Limited,22,22,-1,30
ไม่ได้ก็ไม่เอา,13697480,"PiXXiE, Zom Marie",spotify:track:1UxVMaHEm6UJxGOg4ixSZO,Lit Entertainment,17,27,-1,55
ไรเฟิร์น(Remix),135633,Rifle,spotify:track:0BGDICShhuh19ZxzzeOpNc,HURRIKANEZ RECORD,199,199,-1,1
ไร้รัก,3950267,Highhot,spotify:track:2l8WRaQeDx9aYdgGe4c3PE,DAHIGH,105,105,-1,23
ไวน์ลดา,143966,THE TOYS,spotify:track:1RVYucT3tc32YzRDsP30t3,What The Duck,3,193,-1,55
ไหนบอกเลิกแล้ว (In My Bed),696873,Three Man Down,spotify:track:1Fs20RsWqb8I510IkvwcqL,GMM Music Public Company Limited,45,45,-1,3
