track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart
Bite Me,4920958,ENHYPEN,spotify:track:7mpdNiaQvygj2rHoxkzMfa,BELIFT LAB,8,8,-1,20
Bite Me - Japanese Ver.,174006,ENHYPEN,spotify:track:0INxaaPlo9DnT0OYEzHdsk,Universal Music LLC,8,139,184,16
Black Mamba,2454392,aespa,spotify:track:1t2qYCAjUAoGfeFeoBlK51,SM Entertainment,16,16,-1,28
Black Swan,2456757,BTS,spotify:track:3bkkMZEAhx7rTVz1C0itRQ,BIGHIT MUSIC,4,4,-1,25
Blank Space,7323383,Taylor Swift,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,"Big Machine Records, LLC",58,90,-1,80
Blank Space (Taylor's Version),207386,Taylor Swift,spotify:track:45wMBGri1PORPjM9PwFfrS,Taylor Swift,95,95,-1,1
Blast Off,55367,"Bruno Mars, Anderson .Paak, Silk Sonic",spotify:track:21afd9hCjpQ6lE5DPbcPHP,Aftermath Entertainment/Atlantic,158,158,-1,1
Blessed-Cursed,280977,ENHYPEN,spotify:track:7ecbsiAQ6PNdiAq0hplVZo,BELIFT LAB,98,98,-1,4
Blinding Lights,6613050,The Weeknd,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,Republic Records,53,53,-1,90
Bling-Bang-Bang-Born,1226247,Creepy Nuts,spotify:track:0kdqcbwei4MDWFEX5f33yG,Sony Music Labels Inc.,94,94,-1,6
Blood Sweat & Tears,132109,BTS,spotify:track:4lsn7TSeTBVqeBtlZQnQRw,BIGHIT MUSIC,57,108,-1,26
Bloody Mary,317495,Lady Gaga,spotify:track:11BKm0j4eYoCPPpCONAVwA,Interscope,148,148,-1,3
Blue,671610,TAEYEON,spotify:track:3R8iyJpmhI9ABDmTpetV2D,SM Entertainment,68,68,-1,3
Blue & Grey,683452,BTS,spotify:track:0n2moJpAEWHwaPYYjkzMDl,BIGHIT MUSIC,23,23,-1,7
Blue Butterflies,988715,JHIN,spotify:track:1FpQ2EPJarW7rpjFGGd8Jd,JHIN,55,55,-1,5
Blue Flame,56540,LE SSERAFIM,spotify:track:37YoRLUu1qId0ewavgvnkG,SOURCE MUSIC,193,193,-1,1
Blue Hour,314281,TOMORROW X TOGETHER,spotify:track:0JQHGu03YJikcND4SENdiW,Republic Records - TXT,105,105,-1,5
Blue Orangeade,101559,TOMORROW X TOGETHER,spotify:track:7C31PdvTuSvEFqn2sKISsX,Republic Records - TXT,91,91,-1,3
Blueberry Eyes (feat. SUGA of BTS),101112,"MAX, SUGA",spotify:track:6sI8Q7TTJeA9exw6hxEqq3,Colour Vision Records/Sony Music Entertainment,181,181,-1,2
Blueberry Faygo,8297103,Lil Mosey,spotify:track:22LAwLoDA5b4AaGSkg6bKW,Mogul Vision/Interscope Records,9,9,-1,63
Blueming,1731761,IU,spotify:track:4Dr2hJ3EnVh2Aaot6fRwDO,Kakao Entertainment,61,61,-1,32
Blush,154130,Zom Marie,spotify:track:3Yq6TLvajhIBIIGtx57r3N,Spicy Disc,72,72,-1,2
Bohemian Rhapsody - Remastered 2011,71053,Queen,spotify:track:7tFiyTwD0nx5a1eklYtX2J,EMI,72,162,-1,10
Bom,32973,BOL4,spotify:track:0jnUqXkSxqe8hLkPVfzIjz,쇼파르뮤직,124,124,-1,1
Bomb Bomb,70262,KARD,spotify:track:2U6RSyXFnDVNYoD9iUgi09,DSP Media,112,112,-1,2
Bombs,86533,"Renato S, Rosh",spotify:track:1owBS1X6UZIWv6aQs1ivQf,Generation Smash,115,115,-1,1
Bon Bon Chocolat,420724,EVERGLOW,spotify:track:06Pvy98db25O7wlfFFFIRM,"Genie Music Corporation, Stone Music Entertainment",62,62,-1,11
Bones (feat. OneRepublic),93285,"Galantis, OneRepublic",spotify:track:1pfgsjmxVZhoZpeDx6POKv,Big Beat Records,101,101,-1,3
Boom,246696,NCT 127,spotify:track:4PIDYDoXyBUAh5Tzndtk9K,SM Entertainment,40,40,-1,3
Boom Boom Bass,2778507,RIIZE,spotify:track:2J194R0KIKbK7bTHfUHPDB,SM Entertainment,18,18,-1,6
Booty Bomb,111215,4EVE,spotify:track:3KkJ7oa4xbCwUecvuj9DxK,"TPOP INCORPORATION Co.,Ltd.",149,149,-1,2
Bored! - NINGNING Solo,254915,aespa,spotify:track:44qlcokPO2RjD8791ohJFR,SM Entertainment,106,106,-1,1
Born Again,24044,Tiffany Young,spotify:track:6JCm7iKDFpOpjzvuJ9h0Rp,Universal Music Taiwan,153,153,-1,1
Born Singer,1052695,BTS,spotify:track:1IthE5GNiRzFN5CVaCa445,BIGHIT MUSIC,5,5,-1,4
Boss Bitch,752582,Doja Cat,spotify:track:78qd8dvwea0Gosb6Fe6j3k,Atlantic Records,87,87,-1,12
Boutchya,111758,4EVE,spotify:track:2cqgWnsfBS5aKUHg1pq3fN,"TPOP INCORPORATION Co.,Ltd.",92,92,-1,1
Boy With Luv (feat. Halsey),16893363,"BTS, Halsey",spotify:track:5KawlOMHjWeUjQtnuRs22c,BIGHIT MUSIC,1,1,-1,172
Boy in Luv,70457,BTS,spotify:track:17AFcTj1bj9qhWrHbsLDSb,BIGHIT MUSIC,175,175,-1,1
Boy's a liar Pt. 2,3089969,"PinkPantheress, Ice Spice",spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,Warner Records,75,75,-1,18
Boyfriend,265577,Dove Cameron,spotify:track:59CfNbkERJ3NoTXDvoURjj,Disruptor Records/Columbia,116,116,-1,3
Boys Like You,192352,ITZY,spotify:track:5k1A6F2kRnr6XkYKpVt7V0,Republic Records - ITZY,142,142,-1,2
Brassac,104983,Violette Wautier,spotify:track:6epfqp1ff2caRD6VamFd9O,Universal Music (Thailand) Ltd. Distributed Labels,147,147,-1,2
Break My Heart,1857017,Dua Lipa,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Warner Records,42,42,-1,21
Breakfast,103691,NCT 127,spotify:track:5gVCEqLQrHkZPQzLw8pTXC,SM Entertainment,74,74,-1,1
Breaking Me,48620,"Topic, A7S",spotify:track:3H7ihDc1dqLriiWXwsc2po,Virgin,199,199,-1,1
Breath,297364,GOT7,spotify:track:0pDh5dMblZFw7bXRsbekZ1,Republic Records - JYP Entertainment,70,70,-1,4
Bring The Noize,75962,NCT 127,spotify:track:0qrI2HZIHthFCBjnS7t2jp,SM Entertainment,106,106,-1,1
Broken Melodies,2009009,NCT DREAM,spotify:track:63Czf03uph6EyJDL1z3x3z,SM Entertainment,24,24,-1,8
Bubble Gum,718115,NewJeans,spotify:track:19D8LNpWwIPpi6hs9BG7dq,ADOR,88,88,-1,3
Build a Bitch,2094904,Bella Poarch,spotify:track:7BoobGhD4x5K96Me0hqC8Q,Warner Records,17,17,-1,16
Bungee,100621,NCT DREAM,spotify:track:2dRiyL82K8xPV3gLBDJZMx,SM Entertainment,145,145,-1,1
Burn It (feat. MAX),54717,"Agust D, MAX",spotify:track:0x25VdiFOIBl1epNer9L3w,BIGHIT MUSIC,150,150,-1,1
But Daddy I Love Him,181222,Taylor Swift,spotify:track:5og4Qzt92jJzVDkOtSEilb,Taylor Swift,163,163,-1,1
Butter,13688074,BTS,spotify:track:6jjYDGxVJsWS0a5wlVF5vS,BIGHIT MUSIC,1,1,-1,75
Butter (Cooler Remix),52673,BTS,spotify:track:0xmEcb4yhUy5PS8MHdAvmc,BIGHIT MUSIC,136,136,-1,1
Butter (Hotter Remix),165244,BTS,spotify:track:5qtVXK2ZRv9tfmvqr2MnBZ,BIGHIT MUSIC,70,70,-1,2
Butter (Instrumental),316041,BTS,spotify:track:1e0Wxoraz9IzFhREDqgJAe,BIGHIT MUSIC,63,63,-1,4
Butter (Megan Thee Stallion Remix),929381,"BTS, Megan Thee Stallion",spotify:track:3JR0ducCexKbeK47g6AHm5,BIGHIT MUSIC,15,15,-1,9
Butter (Sweeter Remix),52386,BTS,spotify:track:68nqgUs4Wzhje6w4HrSWet,BIGHIT MUSIC,137,137,-1,1
Butterfly,235028,LOONA,spotify:track:5jhYykolbcG1T9wZSyvhp5,BlockBerryCreative,97,97,-1,4
Bye Bye Bye - From Deadpool and Wolverine Soundtrack,1932671,*NSYNC,spotify:track:62bOmKYxYg7dhrC6gH9vFn,Jive,67,67,-1,7
CALL ANYTIME,38802,"JINU, MINO",spotify:track:5LILPLYXMhiJqSW19s4k1t,YG Entertainment,162,162,-1,1
CASE 143,186875,Stray Kids,spotify:track:1klq7dgG1Pz0ijci5Pmae1,Republic Records - Stray Kids,121,121,-1,2
CLAP!,225176,TREASURE,spotify:track:4LuSCNN7wRs6hqouAkGh9C,YG Entertainment,109,109,-1,2
CLIK CLAK,771846,BABYMONSTER,spotify:track:4hCKVecuybp8IrwRfN8fr1,YG Entertainment,104,104,-1,3
COME TO ME,153182,TREASURE,spotify:track:7wHS9bv0aNojNcFkOPeVsb,YG Entertainment,74,74,-1,2
COMING HOME (feat. NIKI),52331,"HONNE, NIKI",spotify:track:27Mp1HAFIhnLBsGXdFcGXG,Atlantic Records UK,139,139,-1,1
CRAZY,1850877,LE SSERAFIM,spotify:track:4gxEY3Mh5FZZDAJAKPNrCS,SOURCE MUSIC,96,96,-1,8
CROWN,665904,TOMORROW X TOGETHER,spotify:track:32h6yQGn4oAhZ0HRsTMX26,Republic Records - TXT,25,25,-1,12
CRY FOR ME,369544,TWICE,spotify:track:0PoAZ7SLFpqpYR9LSCYAo8,Republic Records - TWICE,76,76,-1,6
Call You Mine,1176640,"The Chainsmokers, Bebe Rexha",spotify:track:05CwHjIk71RXVU40boRMnR,Disruptor Records/Columbia,18,18,-1,16
Call You Mine (feat. Geologic Of The Blue Scholars),2617953,"Jeff Bernat, Geologic Of The Blue Scholars",spotify:track:4m5HKGwULoA0SvhaXiDMPR,Jeff Bernat,134,134,-1,50
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",940286,"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",spotify:track:5rurggqwwudn9clMdcchxT,Republic Records,70,70,-1,5
Calling My Phone,102126,"Lil Tjay, 6LACK",spotify:track:5Kskr9LcNYa0tpt5f0ZEJx,Columbia,168,168,-1,2
Calma - Remix,21115,"Pedro Capó, Farruko",spotify:track:5iwz1NiezX7WWjnCgY5TH4,Sony Music Latin,192,192,-1,1
Can You Feel the Love Tonight,35076,"Beyoncé, Childish Gambino, Billy Eichner, Seth Rogen",spotify:track:1zSKtBze2IReYU44W0lDzd,Walt Disney Records,178,178,-1,1
Can't Control Myself,338728,TAEYEON,spotify:track:2TZTpkpnDIKUOfU6riqCfE,SM Entertainment,69,69,-1,4
Can't Tell Me Nuttin',1492907,"FIIXD, 1MILL, DIAMOND MQT, 19HUNNID, 1-Flow",spotify:track:2VbPJKxaAfly99Mh0OoUb5,1000 Chaser,61,61,-1,20
Can't You See Me?,194519,TOMORROW X TOGETHER,spotify:track:2qI0Uchpdc2RkzuhbRnnZ8,Republic Records - TXT,97,97,-1,3
Candle,116318,"PARK WOO JIN, LEE DAE HWI",spotify:track:6FdRXt5c7mWFePJTbuSXeb,WM Korea,75,75,-1,4
Candle Light,79090,NCT DREAM,spotify:track:6nUpdTLUSel3Zp6lhHZRbX,SM Entertainment,105,105,-1,3
Candy,6317894,BAEKHYUN,spotify:track:6kKC35sKUh2FUx4M0qAL44,SM Entertainment,18,18,-1,21
Capture,289089,"Twopee Southside, Stamp Apiwat",spotify:track:1zqT0PWLvLKv7aXbcej4i5,Thaitanium Entertainment,49,49,-1,3
Carry Me Out,2807126,Mark Tuan,spotify:track:2bTDJaOn3kEBse2wCKugBP,DREAMERS N ACHIEVERS,46,46,-1,12
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",271613,"Kygo, Rita Ora",spotify:track:3y3brCCecHC3Db18aIOnny,Palm Tree Records/RCA Records,80,80,-1,7
Castle In The Sky,55869,Logan Harris,spotify:track:1qqK7QDTqnmxyjt33x61Wb,recordJet,173,173,-1,1
Cat & Dog,73803,TOMORROW X TOGETHER,spotify:track:5cadLqAgl7Y9zX3lRWdsPK,Republic Records - TXT,88,88,-1,2
Celebrity,3594083,IU,spotify:track:4RewTiGEGoO7FWNZUmp1f4,EDAM Entertainment,3,3,-1,35
Champagne & Sunshine,254155,"PLVTINUM, Tarro",spotify:track:77U6kcldLRFl9vCfaw11Sr,PLVTINUM,145,145,-1,5
Change pt.2,143505,RM,spotify:track:7vPMugKcYwnX9Dh7SrLFHF,BIGHIT MUSIC,107,107,-1,1
Changes,276847,Lauv,spotify:track:3vUc9WQpoca15404jNdzf9,Lauv,77,77,-1,5
Chasing That Feeling,849269,TOMORROW X TOGETHER,spotify:track:0ZPjVmof45INEERgYfadtv,Republic Records - TXT,11,11,-1,2
Cheating on You,3887888,Charlie Puth,spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq,Artist Partner,112,112,-1,64
Chemical,128786,Post Malone,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Mercury Records/Republic Records,144,144,-1,1
Cherry Bomb,30772,NCT 127,spotify:track:3o8QzWsiiqTUVgBZfHgF58,SM Entertainment,166,182,-1,5
Cheshire,107462,ITZY,spotify:track:1LJT4ctFlHUSVsfZqMeaz0,Republic Records - ITZY,161,161,-1,1
Chicken Noodle Soup (feat. Becky G),144666,"j-hope, Becky G",spotify:track:6wyr4ReB05D9sJB1Rsmcqo,BIGHIT MUSIC,52,52,-1,2
Child,1161644,MARK,spotify:track:5HaYRuf3zAfCb8RSO9LLea,SM Entertainment,22,22,-1,8
Chill Kill,375345,Red Velvet,spotify:track:68gQG2HpRMxIRom4pCugMq,SM Entertainment,106,106,-1,2
Chocolate,46132,PLASUI PLASUI,spotify:track:4kLD5mY6hir91J5korUFMu,PLASUI PLASUI,161,161,-1,1
Christmas EveL,265518,Stray Kids,spotify:track:266QhbDtB6QapuIYRBaLFe,Republic Records - Stray Kids,127,127,-1,4
Christmas Tree,5169648,V,spotify:track:186NCtNk1tUYS7c2DxgJ7O,MOST CONTENTS,7,7,-1,31
Cinderella,5405791,Tattoo Colour,spotify:track:5NB83Qpt3RUDuKBuTGQcA3,Smallroom,70,70,-1,53
Circles,8908659,Post Malone,spotify:track:21jGcNKet2qwijlDFuPiPb,Republic Records,7,7,-1,87
Close To Me (with Diplo) (feat. Swae Lee),735868,"Ellie Goulding, Diplo, Swae Lee",spotify:track:5JEx7HbmvHQQswJCsoo9rA,Polydor Records,44,44,-1,31
Close To Me - Red Velvet Remix,30813,"Ellie Goulding, Diplo, Red Velvet",spotify:track:696Y3Jx3k4Rjsw8gm2q4l4,Polydor Records,141,141,-1,1
Closer,479517,"The Chainsmokers, Halsey",spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,Disruptor Records/Columbia,53,136,-1,89
"Closer (with Paul Blanco, Mahalia)",152917,"RM, Paul Blanco, Mahalia",spotify:track:5AmBIWCnsLscPSYsfCApBy,BIGHIT MUSIC,93,93,-1,1
Closer Than This,13074663,Jimin,spotify:track:3k6q0O9JnO2GhvD6C8fs20,BIGHIT MUSIC,2,2,-1,26
Closer to You (feat. Major Lazer),2597455,"Jung Kook, Major Lazer",spotify:track:06Qo2fYR2KS1F7bL338iVT,BIGHIT MUSIC,14,14,-1,10
Coin,131011,IU,spotify:track:7CZRguMolNqIobnXxpV735,EDAM Entertainment,90,90,-1,2
Cold Blooded,479859,Jessi,spotify:track:34JfHOd0fcefm4FSPSrIhF,"Genie Music Corporation, Stone Music Entertainment",79,79,-1,7
Cold Heart - PNAU Remix,1414801,"Elton John, Dua Lipa, PNAU",spotify:track:7rglLriMNBPAyuJOMGwi39,EMI,108,108,-1,22
Collide (Sped Up Remix),3628425,"Justine Skye, Tyga",spotify:track:2p6Fh5ruk8YUaO43huubHW,Nynetineth LLC,124,124,-1,27
Color,44228,KANGDANIEL,spotify:track:5gAz8mLtO56OoDzX2eW8bZ,KONNECT Ent.,142,142,-1,1
Come & Go (with Marshmello),122109,"Juice WRLD, Marshmello",spotify:track:7y7w4tl4MaRC2UMEj1mPtr,Grade A Productions/Interscope Records,145,145,-1,2
Come Back To Me,190419,"BUMKEY, D Gerrard",spotify:track:4JX7wJ8VG8XvvzudceCCaZ,WM/Thailand,90,90,-1,4
Come back to me,3619178,RM,spotify:track:62HKW77nt6tudsIHXT2A0M,BIGHIT MUSIC,1,1,-1,3
Comedy,435863,Gen Hoshino,spotify:track:5SuOikwiRyPMVoIQDJUgSV,Speedstar,145,145,-1,7
"Coming Home (Sung by TAEIL, DOYOUNG, JAEHYUN, HAECHAN)",61455,NCT U,spotify:track:1A7pDII9Zy07oCDW3xldgy,SM Entertainment,109,109,-1,1
Con Calma,145107,"Daddy Yankee, Snow",spotify:track:5w9c2J52mkdntKOmRLeM2m,El Cartel Records (EC3),107,107,-1,5
Cookie,5522271,NewJeans,spotify:track:2DwUdMJ5uxv20EhAildreg,ADOR,59,59,-1,37
Cool,109355,Jonas Brothers,spotify:track:3QmolSZqjjLksTUvZJ6pPS,Jonas Brothers Recording,142,142,-1,4
Cool With You,2359333,NewJeans,spotify:track:02wk5BttM0QL38ERjLPQJB,ADOR,12,12,-1,8
Cool for the Summer,412768,Demi Lovato,spotify:track:3uwnnTQcHM1rDqSfA4gQNz,Hollywood Records,115,115,-1,6
Cooped Up (with Roddy Ricch),517872,"Post Malone, Roddy Ricch",spotify:track:7DwcBgdzqhFJltEaV1XF81,Mercury Records/Republic Records,98,98,-1,6
Copines,208101,Aya Nakamura,spotify:track:1Bhm5HNO1cq8olDbBmokyL,Rec. 118,129,129,-1,4
Cornelia Street,60605,Taylor Swift,spotify:track:12M5uqx0ZuwkpLp5rJim1a,Taylor Swift,91,91,-1,1
Cosmic,205211,Red Velvet,spotify:track:0kE4TRJ0pWoRKzKdtbx8To,SM Entertainment,181,181,-1,1
"Countdown (3, 2, 1)",123360,NCT DREAM,spotify:track:5ngy93w3QaZl3mN9YinIux,SM Entertainment,76,76,-1,2
Counting Stars,339224,"BE'O, Beenzino",spotify:track:4MokmgyM83qhJ6IAaChom5,FameUs Entertainment,161,161,-1,6
Crash & Burn,108946,GOT7,spotify:track:2QOI51497Fk1yh8ctvTZQ2,Republic Records - JYP Entertainment,119,119,-1,2
Crazy Over You,1450885,BLACKPINK,spotify:track:7qq0EOPW4RRlqdvMBmdd73,YG Entertainment,7,7,-1,11
Cream Soda,296923,EXO,spotify:track:42h7yc9Rda1IOMYLACVgld,SM Entertainment,161,161,-1,2
Creepin' (with The Weeknd & 21 Savage),2898569,"Metro Boomin, The Weeknd, 21 Savage",spotify:track:2dHHgzDwk4BJdRwy9uXhTO,Republic Records,114,114,-1,22
Cross Me (feat. Chance the Rapper & PnB Rock),396768,"Ed Sheeran, Chance the Rapper, PnB Rock",spotify:track:543bCW2ruMPmxUBWirQ3MR,Atlantic Records UK,16,16,-1,7
Cruel Summer,37712526,Taylor Swift,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,12,12,-1,119
Cry for Me,97319,Camila Cabello,spotify:track:40nPimvmG05WYS7983bawZ,Syco Music/Epic,144,144,-1,2
Cupid,2662711,FIFTY FIFTY,spotify:track:5mg3VB3Qh7jcR5kAAC4DSV,ATTRAKT,66,66,-1,14
Cupid (Twin Ver.) - Live Studio Version OT4,14863862,FIFTY FIFTY,spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,ATTRAKT,11,11,-1,43
Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,125235,sped up 8282,spotify:track:3B228N0GxfUCwPyfNcJxps,WM Korea,198,198,-1,1
D E V A S T A T E,60519,"YOUNGOHM, 1MILL",spotify:track:6hom7O2vT2VjExfhd7HTsM,Already Deadd,155,155,-1,1
D-D-DANCE,46894,IZ*ONE,spotify:track:3U764c5XbUqjr408oTrjfy,Klap Entertainment,191,191,-1,1
D-Day,424380,Agust D,spotify:track:22W6wI4hDTjMAYKKBQW9dU,BIGHIT MUSIC,61,61,-1,2
DALLA DALLA,3427900,ITZY,spotify:track:0GU5GuJQQEnnREO2FxnVPT,Republic Records - ITZY,3,3,-1,57
DARARI,10942990,TREASURE,spotify:track:0dcnrLo8s1rhjm8euGjI4n,YG Entertainment,1,1,-1,45
DAY ONE,27473744,PUN,spotify:track:5QxNmQBXpLPemzpDvsuiLM,Universal Music (Thailand) Ltd.,6,6,-1,31
DDU-DU DDU-DU,2993785,BLACKPINK,spotify:track:2aI2k39nfa3KFsa4JclQzw,YG Entertainment,1,13,-1,76
DDU-DU DDU-DU (Remix),514815,BLACKPINK,spotify:track:7tXQdx76iQVFeaBGDzXpZ2,YG Entertainment,6,6,-1,9
DEJAYOU,2245787,PiXXiE,spotify:track:1bgLH9NEAFkwnMwDmD8ScN,LIT ENTERTAINMENT,134,134,-1,14
DESSERT,474132,"HYO, Loopy, JEON SOYEON",spotify:track:6u0pZe0Uv7GBR0iKptfWRf,SM Entertainment,106,106,-1,7
DICE,551349,NMIXX,spotify:track:6C734SmqoIYuRWo2qSCnpC,Republic Records - NMIXX,83,83,-1,5
DM,342275,fromis_9,spotify:track:7B9W7Qsy5M2kyUNjQYIEG8,PLEDIS Entertainment,116,116,-1,5
DNA,173364,BTS,spotify:track:3uRLwBjI2TahxslcMTvpFs,BIGHIT MUSIC,1,88,-1,60
DRIP,5415844,BABYMONSTER,spotify:track:1MUZitHRpmng5NevrvNx4T,YG Entertainment,13,13,-1,10
DUMB DUMB,1394675,JEON SOMI,spotify:track:0dnkOK5hGUCmIJ7FDF0yHz,THEBLACKLABEL,24,24,-1,13
DUMDi DUMDi,432161,(G)I-DLE,spotify:track:2fJ70dRX7J4jiVxKUQQp7C,Universal Music LLC,73,73,-1,6
DUN DUN,1195032,EVERGLOW,spotify:track:3CyCjgTHFzqucmECajq8QA,"Genie Music Corporation, Stone Music Entertainment",23,23,-1,14
Dad,45055,D.O.,spotify:track:0p4AJ91CdS1k8ibpguPJg5,SM Entertainment,164,164,-1,1
Daechwita,4359999,Agust D,spotify:track:0JKGe340YJwfDrpXqPQ8sw,BIGHIT MUSIC,31,31,-1,21
Daily Magic,155069,Billkin,spotify:track:21gpUjOF7vYrqMMjQgMI3g,Billkin Entertainment,159,159,-1,1
Daisies,253920,Katy Perry,spotify:track:4uqh9bualXNHXXwO2wPorc,Capitol Records,92,92,-1,4
Dance Monkey,4251037,Tones And I,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Elektra (NEK),27,27,-1,50
Dance The Night - From Barbie The Album,299150,Dua Lipa,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Atlantic Records,174,174,-1,2
Dance The Night Away,19415,TWICE,spotify:track:281tmNk46TBQS9ACYMLYyA,Republic Records - TWICE,52,200,199,21
Dance with Me,10792590,Blackbeans,spotify:track:2TxW5LastxN8LZ5r6711m1,Blackbeans,91,91,-1,106
Dancing In The Rain,59264,NCT U,spotify:track:4O0U5wvdZQduuGr98ZPr3A,SM Entertainment,154,154,-1,1
Dancing With A Stranger (with Normani),2881092,"Sam Smith, Normani",spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,PLG - Capitol,11,11,-1,40
Dandelion,1387821,JAEHYUN,spotify:track:3bqmErC7qZn0BMQHGfnxby,SM Entertainment,21,21,-1,3
Dandelions,6412271,Ruth B.,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Columbia,58,58,-1,63
Dangerous,2251211,TEN,spotify:track:56vA4AoGec8ae9nmdprBBI,SM Entertainment,60,60,-1,10
Dangerously,2156019,Charlie Puth,spotify:track:4BLpd6QINAs4UXd1lVtdhj,Artist Partner,74,74,-1,13
Darl+ing,72467,SEVENTEEN,spotify:track:6vo0dV9t7PCQZKsLFwVwZ5,PLEDIS Entertainment,120,120,-1,1
Dawn FM,64836,The Weeknd,spotify:track:6krYS8KtmNAYyb5uTZiYW4,XO / Republic Records,146,146,-1,1
Day 1 ◑,7471322,HONNE,spotify:track:6ZzYETKetIfNUsZUb23jgG,Atlantic Records UK,10,36,-1,178
Day Dream,103043,NCT 127,spotify:track:4O5NmwwKzpQkuUUUz0V3TN,SM Entertainment,69,69,-1,1
Daydreamin',538366,Ariana Grande,spotify:track:2CcQDI2IDhHbmBIFup58JE,Universal Records,160,160,-1,6
Daylight,5575067,David Kushner,spotify:track:1odExI7RdWc4BT515LTAwj,"Miserable Music Group, LLC",76,76,-1,28
Dear my friend (feat. Kim Jong Wan of NELL),55118,"Agust D, Kim Jong Wan of NELL",spotify:track:5qJF3xMbNjsPuqQDRkfUl1,BIGHIT MUSIC,147,147,-1,1
Death By A Thousand Cuts,50123,Taylor Swift,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,Taylor Swift,120,120,-1,1
Deep Down,122718,"DABOYWAY, Violette Wautier",spotify:track:0oe64sFbIsOmqSprbxRWxL,Universal Music (Thailand) Ltd.,98,98,-1,2
Deja Vu,1407936,TOMORROW X TOGETHER,spotify:track:3aAnwyBJY9OLNLqSgd4fZU,Republic Records - TXT,26,26,-1,4
Delicate,30839,Taylor Swift,spotify:track:5sOch9Cf4uxcMtwFzMtNqQ,"Big Machine Records, LLC",16,175,-1,25
Diamond,77163,Red Velvet - IRENE & SEULGI,spotify:track:41vPeGMYDN84rC9FSv4BTl,SM Entertainment,100,100,-1,1
Diamonds,255846,Sam Smith,spotify:track:5hvwx5i67IwnCkjl9VHkNv,PLG - Capitol,102,102,-1,4
Dick (feat. Doja Cat),377881,"StarBoi3, Doja Cat",spotify:track:3nY8AqaMNNHHLYV4380ol0,Not specified,98,98,-1,7
Die For Me (feat. Future & Halsey),83326,"Post Malone, Halsey, Future",spotify:track:59PYPDxTbqJpiGfyogPb5h,Republic Records,175,175,-1,2
Die For You,43015471,The Weeknd,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,Universal Republic Records,5,5,-1,180
Die For You (with Ariana Grande) - Remix,7904576,"The Weeknd, Ariana Grande",spotify:track:4W4fNrZYkobj539TOWsLO2,XO / Republic Records,3,6,-1,31
Die For You - Remix,1508197,"The Weeknd, Ariana Grande",spotify:track:7oDd86yk8itslrA9HRP2ki,XO / Republic Records,3,3,-1,2
Die With A Smile,22805141,"Lady Gaga, Bruno Mars",spotify:track:2plbrEY59IikOBgBGLjaoe,Interscope,6,6,-1,21
Diet Pepsi,808987,Addison Rae,spotify:track:6MzofobZt2dm0Kf1hTThFz,Columbia,143,143,-1,4
Diggity,180083,NCT DREAM,spotify:track:2JEaSgRiEra5OQrZlnyqXG,SM Entertainment,58,58,-1,2
Dionysus,789162,BTS,spotify:track:6JdS5rJvJaRA7B1tcm7kxZ,BIGHIT MUSIC,7,7,-1,11
Dirtytalk,112083,"GUZT, YUNGTARR",spotify:track:2cApw31XNTLlRL7PDKRxX1,GUZT,189,189,-1,1
Dis-ease,437392,BTS,spotify:track:54DmTIv86D3sYdiawjULQ0,BIGHIT MUSIC,36,36,-1,5
Dissolve,90980,Joji,spotify:track:4DYKah8mcZf0O4l9Gt7woU,88rising Music,164,164,-1,1
Ditto,22887390,NewJeans,spotify:track:3r8RuvgbX9s7ammBn07D3W,ADOR,1,1,-1,56
Dive,243379,iKON,spotify:track:0gwKIieG4w3IZHVPb7XGPw,YG Entertainment,51,51,-1,3
Dive Into You,717878,NCT DREAM,spotify:track:0z3ZZ2JKusRpapstADTxVf,SM Entertainment,52,52,-1,11
Do It Like That,626499,"TOMORROW X TOGETHER, Jonas Brothers",spotify:track:7kaFsQygyiCqRboWCXztxZ,Republic Records - TXT,75,75,-1,3
Do You,4131901,"F.HERO, BamBam",spotify:track:1twPdRa1Hm8t0j0kECqZ1n,What The Duck,2,2,-1,25
